,gdp_us,gdp_uk,gdp_jp,gdp_ez,unrate_us,unrate_uk,unrate_jp,unrate_ez,m0_us,m0_jp,m0_ez,ir_us,ir_uk,ir_deposit_ez,ir_lending_ez,ir_MRO_ez,ir_jp
2017-08-25,19692.595,521219.0,557047.4,2821251.7,4.4,4.3,2.9,9.0,3910000.0,4657558,2900841.0,1.16,"0,25",-0.4,0.25,0.0,0.3
2017-08-26,19692.595,521219.0,557047.4,2821251.7,4.4,4.3,2.9,9.0,3910000.0,4657558,2900841.0,1.16,"0,25",-0.4,0.25,0.0,0.3
2017-08-27,19692.595,521219.0,557047.4,2821251.7,4.4,4.3,2.9,9.0,3910000.0,4657558,2900841.0,1.16,"0,25",-0.4,0.25,0.0,0.3
2017-08-28,19692.595,521219.0,557047.4,2821251.7,4.4,4.3,2.9,9.0,3910000.0,4657558,2900841.0,1.16,"0,25",-0.4,0.25,0.0,0.3
2017-08-29,19692.595,521219.0,557047.4,2821251.7,4.4,4.3,2.9,9.0,3910000.0,4657558,2900841.0,1.16,"0,25",-0.4,0.25,0.0,0.3
2017-08-30,19692.595,521219.0,557047.4,2821251.7,4.4,4.3,2.9,9.0,3910000.0,4657558,2900841.0,1.16,"0,25",-0.4,0.25,0.0,0.3
2017-08-31,19692.595,521219.0,557047.4,2821251.7,4.4,4.3,2.9,9.0,3910000.0,4657558,2900841.0,1.16,"0,25",-0.4,0.25,0.0,0.3
2017-09-01,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-02,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-03,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-04,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-05,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-06,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-07,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-08,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-09,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-10,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-11,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-12,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-13,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-14,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-15,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-16,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-17,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-18,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-19,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-20,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-21,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-22,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-23,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-24,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-25,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-26,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-27,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-28,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-29,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2900841.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-09-30,19692.595,521219.0,557047.4,2821251.7,4.3,4.3,3.0,8.9,3874500.0,4703156,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-01,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-02,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-03,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-04,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-05,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-06,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-07,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-08,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-09,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-10,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-11,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-12,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-13,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-14,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-15,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-16,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-17,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-18,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-19,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-20,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-21,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-22,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-23,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-24,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-25,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-26,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-27,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-28,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-29,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-30,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,2996701.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-10-31,20037.088,529772.0,556910.8,2855335.2,4.2,4.3,2.9,8.8,3829900.0,4720594,3044181.0,1.15,"0,25",-0.4,0.25,0.0,0.3
2017-11-01,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,25",-0.4,0.25,0.0,0.3
2017-11-02,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-03,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-04,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-05,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-06,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-07,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-08,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-09,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-10,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-11,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-12,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-13,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-14,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-15,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-16,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-17,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-18,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-19,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-20,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-21,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-22,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-23,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-24,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-25,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-26,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-27,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-28,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-29,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-11-30,20037.088,529772.0,556910.8,2855335.2,4.2,4.4,2.8,8.7,3907700.0,4735141,3044181.0,1.16,"0,5",-0.4,0.25,0.0,0.3
2017-12-01,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-02,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-03,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-04,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-05,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-06,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-07,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-08,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-09,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-10,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-11,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-12,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-13,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-14,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-15,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-16,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-17,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-18,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-19,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-20,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-21,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-22,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-23,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-24,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-25,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-26,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-27,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-28,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-29,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-30,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3044181.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2017-12-31,20037.088,529772.0,556910.8,2855335.2,4.1,4.4,2.8,8.7,3851000.0,4761368,3138794.0,1.3,"0,5",-0.4,0.25,0.0,0.3
2018-01-01,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-02,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-03,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-04,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-05,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-06,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-07,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-08,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-09,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-10,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-11,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-12,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-13,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-14,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-15,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-16,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-17,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-18,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-19,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-20,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-21,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-22,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-23,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-24,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-25,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-26,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-27,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-28,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-29,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-30,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3138794.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-01-31,20328.553,531266.0,558094.7,2867262.4,4.0,4.3,2.6,8.7,3824800.0,4777830,3122479.0,1.41,"0,5",-0.4,0.25,0.0,0.3
2018-02-01,20328.553,531266.0,558094.7,2867262.4,4.1,4.3,2.7,8.6,3855100.0,4805617,3122479.0,1.42,"0,5",-0.4,0.25,0.0,0.3
